Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total usage minutes,Total calls,Service call ratio
104,0,0,0,200.2,92,118.7,87,236.6,65,6.0,6,2,False,561.5,250,0.008
63,0,1,33,184.2,111,312.6,89,264.0,55,12.2,4,1,False,773.0,259,0.003861003861003861
105,0,1,24,274.7,99,193.5,118,299.6,109,10.8,3,3,False,778.5999999999999,329,0.00911854103343465
68,1,1,39,142.0,140,241.6,89,302.0,72,11.3,5,1,False,696.9,306,0.0032679738562091504
63,1,1,21,151.5,99,147.8,89,210.4,114,10.0,4,1,False,519.7,306,0.0032679738562091504
91,1,0,0,246.4,110,182.0,98,157.6,106,12.1,2,2,True,598.1,316,0.006329113924050633
101,0,0,0,232.7,114,186.4,123,153.3,122,11.5,6,5,False,583.9000000000001,365,0.0136986301369863
116,0,0,0,288.0,120,255.8,90,233.4,99,13.4,4,0,True,790.5999999999999,313,0.0
131,0,1,23,170.8,145,236.7,93,294.5,100,12.7,1,1,False,714.7,339,0.0029498525073746312
84,0,0,0,216.1,114,197.5,107,217.8,104,9.8,3,1,False,641.2,328,0.003048780487804878
104,0,0,0,138.7,100,215.4,58,164.3,98,4.9,4,2,False,523.3000000000001,260,0.007692307692307693
108,0,0,0,210.7,112,238.7,73,253.6,90,9.2,5,3,False,712.2,280,0.010714285714285714
111,0,0,0,181.8,117,158.1,91,266.2,123,9.7,9,0,False,615.8,340,0.0
155,0,1,30,61.6,103,255.1,110,225.9,96,12.4,5,1,False,555.0,314,0.0031847133757961785
66,0,0,0,207.7,85,196.7,112,261.7,83,6.8,3,1,False,672.8999999999999,283,0.0035335689045936395
64,0,0,0,219.2,73,167.0,65,161.4,119,10.0,5,1,False,557.6,262,0.003816793893129771
69,0,0,0,227.0,122,258.7,111,169.7,87,8.9,1,2,False,664.3,321,0.006230529595015576
101,0,0,0,257.3,84,184.8,115,108.9,109,13.5,7,0,False,564.5,315,0.0
15,0,0,0,121.1,130,216.0,86,235.1,33,16.1,5,2,False,588.3000000000001,254,0.007874015748031496
88,0,0,0,301.5,136,257.7,72,132.9,118,13.4,2,4,True,705.5,328,0.012195121951219513
197,0,0,0,233.9,96,218.9,111,182.9,109,9.5,3,0,False,645.2,319,0.0
50,1,0,0,99.6,108,308.7,102,161.2,62,13.7,6,2,True,583.2,278,0.007194244604316547
172,0,0,0,169.8,123,183.1,94,395.0,72,12.7,7,2,False,760.6,296,0.006756756756756757
188,1,1,26,198.8,115,166.6,67,198.5,118,14.4,3,1,True,578.3,303,0.0033003300330033004
85,1,0,0,116.2,86,229.7,127,204.2,109,10.1,3,3,False,560.1999999999999,325,0.009230769230769232
103,1,0,0,255.9,128,140.9,92,308.9,130,12.1,2,1,True,717.8000000000001,352,0.002840909090909091
136,0,1,27,187.7,84,221.0,147,145.7,110,10.0,4,3,False,564.4,345,0.008695652173913044
155,0,1,21,195.9,91,213.9,84,88.2,111,8.6,4,0,False,506.6,290,0.0
145,0,0,0,129.4,97,185.4,101,204.7,106,1.1,2,2,False,520.6,306,0.006535947712418301
116,0,1,12,221.0,108,151.0,118,179.0,80,9.0,6,2,False,560.0,312,0.00641025641025641
152,0,0,0,140.5,92,186.8,96,227.0,89,9.5,5,2,False,563.8,282,0.0070921985815602835
65,1,0,0,277.9,123,155.8,112,256.9,71,9.2,10,0,True,699.8,316,0.0
180,0,0,0,224.9,105,250.0,101,216.1,73,6.7,5,3,True,697.7,284,0.01056338028169014
67,0,0,0,109.1,117,217.4,124,188.4,141,12.8,6,0,False,527.6999999999999,388,0.0
60,0,0,0,207.8,109,123.5,112,291.6,115,5.7,9,0,False,628.6000000000001,345,0.0
44,0,0,0,308.6,139,150.8,94,198.7,66,7.3,3,4,True,665.4,302,0.013245033112582781
25,0,0,0,242.6,69,209.0,117,219.7,82,14.4,6,2,False,685.6999999999999,274,0.0072992700729927005
145,0,0,0,229.6,82,138.1,103,250.8,109,3.3,3,1,False,621.8,297,0.003367003367003367
122,0,1,28,166.0,62,233.9,88,170.1,84,7.7,3,2,False,577.7,237,0.008438818565400843
121,0,0,0,144.8,126,200.6,82,208.8,81,13.3,9,0,True,567.5,298,0.0
55,1,0,0,106.1,77,123.5,100,96.4,92,12.9,3,0,False,338.9,272,0.0
77,0,0,0,221.8,84,166.0,125,210.2,72,13.2,4,1,False,611.2,285,0.0035087719298245615
12,0,0,0,204.6,98,212.5,90,182.1,95,9.8,7,2,False,609.0,290,0.006896551724137931
64,0,0,0,213.5,93,166.6,114,122.0,78,14.1,3,3,False,516.2,288,0.010416666666666666
92,0,1,44,152.0,95,274.9,73,162.4,121,10.0,1,2,False,599.3,290,0.006896551724137931
125,1,1,29,260.8,81,163.7,112,271.7,117,17.0,6,1,True,713.2,316,0.0031645569620253164
160,0,0,0,166.4,117,317.0,129,160.4,121,10.0,2,1,False,653.8,369,0.0027100271002710027
79,0,0,0,177.9,83,167.3,84,223.7,142,15.2,8,0,False,584.1000000000001,317,0.0
36,0,0,0,235.1,97,196.8,104,259.7,110,7.0,7,3,False,698.5999999999999,318,0.009433962264150943
138,1,0,0,268.4,81,174.4,115,193.5,96,11.6,4,1,False,647.9,296,0.0033783783783783786
72,0,0,0,179.9,113,149.8,112,168.2,79,9.8,7,2,False,507.70000000000005,311,0.006430868167202572
74,0,0,0,314.1,86,222.4,99,259.0,121,12.3,5,3,True,807.8,311,0.00964630225080386
134,0,1,41,162.0,82,324.7,77,160.1,112,11.9,5,0,False,658.6999999999999,276,0.0
145,0,0,0,175.8,89,274.3,119,226.6,69,12.4,4,1,False,689.1,281,0.0035587188612099642
136,0,0,0,109.4,91,207.5,111,135.0,107,11.6,5,0,False,463.5,314,0.0
66,1,0,0,208.7,84,173.3,88,264.7,107,8.3,3,3,False,655.0,282,0.010638297872340425
152,0,1,20,214.6,108,96.6,82,170.7,145,7.9,5,1,False,489.79999999999995,340,0.0029411764705882353
162,0,0,0,49.2,121,143.9,136,203.0,97,12.1,13,1,False,408.20000000000005,367,0.0027247956403269754
72,0,0,0,141.3,133,134.9,96,227.5,97,11.2,3,2,False,514.9000000000001,329,0.0060790273556231
101,0,0,0,253.2,89,237.9,114,154.3,85,9.7,7,4,False,655.1000000000001,295,0.013559322033898305
125,0,0,0,206.0,128,198.1,71,135.9,116,13.2,3,0,False,553.2,318,0.0
46,0,0,0,40.4,105,172.4,83,145.1,89,9.0,2,2,False,366.9,279,0.007168458781362007
132,0,0,0,291.2,104,234.2,132,191.7,87,8.9,3,1,True,725.9999999999999,326,0.003067484662576687
193,0,1,31,71.2,58,124.7,105,155.5,108,11.7,3,0,False,363.09999999999997,274,0.0
63,0,0,0,261.8,69,245.0,135,202.1,94,14.7,4,0,True,723.6,302,0.0
124,0,0,0,191.3,134,261.5,113,182.3,111,10.0,3,1,False,645.1,361,0.002770083102493075
144,0,0,0,133.3,101,255.5,127,228.6,68,11.6,2,0,False,629.0,298,0.0
97,0,1,28,283.1,93,185.4,98,312.8,78,6.1,8,1,False,787.4,277,0.0036101083032490976
137,0,1,50,186.5,94,178.0,106,215.6,100,12.1,4,2,False,592.2,304,0.006578947368421052
142,0,1,38,163.3,104,136.0,114,249.1,127,4.3,6,0,False,552.6999999999999,351,0.0
119,0,1,19,178.1,110,212.8,100,226.3,123,10.0,6,1,False,627.2,339,0.0029498525073746312
158,0,0,0,195.9,103,89.1,95,302.2,82,10.3,3,1,False,597.5,283,0.0035335689045936395
50,0,0,0,295.3,127,127.4,100,166.8,105,9.6,6,1,False,599.1,338,0.0029585798816568047
98,0,0,0,136.1,82,156.3,118,158.8,83,10.1,5,2,False,461.3,288,0.006944444444444444
101,0,1,24,114.1,95,161.5,86,176.3,90,13.0,9,2,False,464.90000000000003,280,0.007142857142857143
51,0,0,0,169.3,111,139.5,69,197.0,87,12.0,3,0,False,517.8,270,0.0
117,0,0,0,214.4,94,138.0,149,148.7,102,9.9,1,2,False,510.99999999999994,346,0.005780346820809248
92,1,0,0,255.8,125,142.7,111,181.2,101,11.7,3,0,False,591.4000000000001,340,0.0
86,0,0,0,148.2,71,285.1,91,166.4,155,6.2,3,2,False,605.9000000000001,320,0.00625
122,0,0,0,119.3,93,223.9,103,211.9,122,8.7,4,2,False,563.8000000000001,322,0.006211180124223602
156,0,1,27,192.3,137,199.9,115,244.2,112,14.8,8,1,False,651.2,372,0.002688172043010753
127,0,0,0,245.2,91,217.2,92,243.1,128,13.9,6,0,True,719.4,317,0.0
130,1,0,0,216.2,106,363.7,86,126.7,123,16.9,2,5,True,723.5,317,0.015772870662460567
158,0,0,0,172.4,114,256.6,69,235.3,104,0.0,0,2,False,664.3,287,0.006968641114982578
145,1,1,30,175.3,107,153.3,116,233.6,85,11.1,3,1,False,573.3000000000001,311,0.003215434083601286
90,1,1,26,169.0,104,188.8,104,213.3,76,13.3,3,0,True,584.4,287,0.0
127,0,1,27,2.6,113,254.0,102,242.7,156,9.2,5,3,False,508.5,376,0.007978723404255319
109,0,0,0,184.1,143,211.7,105,243.0,116,9.9,2,1,False,648.6999999999999,366,0.00273224043715847
88,0,0,0,181.9,90,151.5,87,143.0,100,7.5,3,1,False,483.9,280,0.0035714285714285713
101,0,1,9,160.1,116,210.0,121,139.1,65,10.8,9,0,False,520.0,311,0.0
21,0,0,0,223.2,142,216.5,114,214.7,111,12.4,2,1,False,666.8,369,0.0027100271002710027
145,0,1,31,216.0,94,225.1,123,234.7,109,10.7,1,2,False,686.5,327,0.0061162079510703364
33,0,0,0,159.5,115,195.4,118,102.4,86,7.1,7,1,False,464.4,326,0.003067484662576687
61,0,1,40,105.0,78,180.6,100,174.1,115,10.2,2,2,True,469.90000000000003,295,0.006779661016949152
107,0,0,0,204.5,108,162.4,110,155.0,102,13.4,1,3,False,535.3,321,0.009345794392523364
147,0,0,0,274.0,92,231.8,82,283.6,83,6.2,1,0,True,795.6000000000001,258,0.0
95,0,0,0,229.9,116,202.4,110,171.4,105,14.2,6,1,False,617.9000000000001,337,0.002967359050445104
128,0,0,0,179.4,94,270.4,92,191.0,88,7.9,4,0,False,648.6999999999999,278,0.0
134,0,0,0,7.8,86,171.4,100,186.5,80,12.9,2,2,False,378.6,268,0.007462686567164179
96,0,1,23,183.1,88,147.4,89,350.2,108,11.3,7,1,False,692.0,292,0.003424657534246575
107,0,0,0,206.9,79,262.4,117,149.3,69,10.7,3,0,False,629.3,268,0.0
123,0,0,0,140.0,106,153.7,101,50.1,87,12.5,1,2,False,356.3,295,0.006779661016949152
35,0,0,0,179.2,59,283.3,101,285.4,83,5.8,7,2,False,753.6999999999999,250,0.008
137,1,0,0,237.3,103,176.7,84,263.4,81,14.2,4,0,True,691.6,272,0.0
88,0,0,0,181.5,116,187.0,119,220.3,96,10.5,7,1,False,599.3,338,0.0029585798816568047
116,0,1,19,155.7,104,185.4,118,192.7,116,8.2,2,3,False,542.0,340,0.008823529411764706
123,0,1,23,245.0,88,265.0,105,239.7,108,14.9,3,2,False,764.6,304,0.006578947368421052
146,1,0,0,111.1,126,313.4,95,215.7,82,10.5,6,1,False,650.7,309,0.003236245954692557
106,0,1,9,88.5,100,324.8,109,79.9,86,8.2,4,3,False,501.40000000000003,299,0.010033444816053512
121,0,1,44,116.0,85,150.1,120,246.8,98,12.0,2,1,False,524.9000000000001,305,0.003278688524590164
137,0,0,0,155.5,81,133.1,94,253.1,77,9.1,2,1,False,550.8000000000001,254,0.003937007874015748
67,0,1,31,175.2,68,199.2,73,219.8,99,13.2,6,1,False,607.4000000000001,246,0.0040650406504065045
161,0,0,0,154.7,84,177.8,125,172.9,90,5.9,2,4,True,511.29999999999995,301,0.013289036544850499
62,1,1,32,218.4,93,236.7,132,192.2,137,13.2,3,0,True,660.5,365,0.0
120,0,1,24,227.5,81,234.9,71,166.4,128,9.0,13,1,False,637.8,293,0.0034129692832764505
130,0,1,30,185.0,117,249.5,141,157.8,103,7.4,7,0,False,599.6999999999999,368,0.0
20,0,0,0,186.8,89,253.4,51,273.1,105,12.3,6,2,False,725.6,251,0.00796812749003984
112,0,0,0,208.7,150,212.8,104,178.1,98,8.5,4,0,False,608.1,356,0.0
77,0,0,0,185.9,95,212.0,98,282.3,81,11.3,4,3,False,691.5,278,0.01079136690647482
109,0,0,0,222.5,74,169.7,75,264.3,94,9.0,3,2,False,665.5,246,0.008130081300813009
108,0,0,0,201.1,101,170.7,86,237.4,113,11.6,3,3,False,620.8,303,0.009900990099009901
79,0,1,17,167.9,114,243.7,93,211.9,114,9.1,2,1,False,632.6,323,0.0030959752321981426
38,0,0,0,175.7,109,211.8,97,137.9,109,9.2,3,5,True,534.6,318,0.015723270440251572
109,0,1,29,111.2,90,263.5,98,224.7,128,9.0,6,6,True,608.4,322,0.018633540372670808
78,0,0,0,87.7,74,214.8,58,201.3,147,10.8,6,1,False,514.6,285,0.0035087719298245615
134,0,0,0,244.1,99,246.9,111,200.0,133,7.2,2,0,False,698.2,345,0.0
47,0,1,27,165.0,89,127.3,118,284.4,95,7.7,4,2,False,584.4000000000001,306,0.006535947712418301
59,0,1,27,127.4,110,103.3,99,164.2,73,9.1,3,0,False,404.0,285,0.0
151,0,0,0,194.8,106,292.7,103,224.6,82,5.5,3,0,False,717.6,294,0.0
129,0,0,0,54.7,131,256.1,105,176.6,135,11.1,4,1,False,498.5,375,0.0026666666666666666
107,0,1,27,283.4,104,224.1,152,241.3,63,14.4,7,2,False,763.1999999999999,326,0.006134969325153374
137,1,0,0,258.0,112,246.5,117,173.2,100,10.9,3,0,True,688.6,332,0.0
76,0,0,0,90.5,142,211.7,75,194.9,76,9.3,2,1,False,506.40000000000003,295,0.003389830508474576
24,0,0,0,235.6,132,115.9,129,185.4,136,16.2,2,0,False,553.1,399,0.0
169,0,0,0,142.5,82,231.4,110,131.2,67,10.0,4,2,False,515.0999999999999,263,0.0076045627376425855
30,0,0,0,54.0,68,179.3,96,247.2,101,10.2,8,1,False,490.7,273,0.003663003663003663
70,0,0,0,214.8,87,131.0,114,216.9,104,9.4,3,3,False,572.1,308,0.00974025974025974
52,1,0,0,251.4,118,196.6,80,192.0,53,11.0,2,0,True,651.0,253,0.0
3,0,0,0,139.0,99,250.7,108,286.2,87,6.1,3,4,False,682.0,297,0.013468013468013467
38,0,0,0,117.3,114,208.7,105,203.4,98,14.4,2,2,False,543.8,319,0.006269592476489028
104,0,0,0,264.0,108,132.2,75,177.7,91,10.6,8,3,False,584.5,282,0.010638297872340425
27,0,0,0,82.6,105,204.0,99,224.2,122,9.1,4,1,False,519.9,330,0.0030303030303030303
13,0,0,0,220.4,100,211.2,79,259.3,112,13.6,8,2,False,704.5000000000001,299,0.006688963210702341
52,0,0,0,217.0,104,152.3,83,134.3,109,11.8,4,2,False,515.4,300,0.006666666666666667
114,0,1,25,129.0,77,290.0,110,177.1,110,11.6,5,1,False,607.7,302,0.0033112582781456954
156,0,0,0,150.5,106,152.9,112,215.9,86,3.5,3,1,False,522.8,307,0.003257328990228013
62,0,0,0,189.5,122,103.8,95,180.6,106,10.8,5,2,False,484.7,328,0.006097560975609756
52,0,0,0,129.3,80,142.7,101,258.3,89,12.3,4,3,False,542.5999999999999,274,0.010948905109489052
146,0,0,0,115.6,77,213.6,100,218.4,72,10.7,6,1,False,558.3000000000001,255,0.00392156862745098
120,0,1,23,221.9,114,254.7,84,250.5,117,7.2,5,2,False,734.3000000000001,320,0.00625
90,0,0,0,61.3,91,194.4,94,143.1,80,11.4,9,1,False,410.19999999999993,274,0.0036496350364963502
147,1,0,0,183.8,113,164.7,110,111.0,87,10.1,4,1,False,469.6,314,0.0031847133757961785
159,0,0,0,167.4,68,143.8,74,140.1,111,10.3,3,0,True,461.6000000000001,256,0.0
74,0,1,27,154.1,122,195.3,150,276.7,86,13.2,2,4,False,639.3,360,0.011111111111111112
87,0,0,0,198.3,80,187.0,89,133.5,96,16.6,4,2,False,535.4,269,0.007434944237918215
99,0,0,0,128.3,78,215.3,120,143.7,140,14.3,9,2,False,501.6,347,0.005763688760806916
131,0,0,0,187.9,110,200.5,101,202.6,125,10.2,11,2,False,601.2,347,0.005763688760806916
89,0,0,0,129.2,71,214.1,68,214.9,100,10.3,4,5,True,568.4999999999999,243,0.0205761316872428
123,1,0,0,125.5,106,128.9,96,251.9,129,6.3,6,4,True,512.6,337,0.011869436201780416
130,0,1,26,257.2,108,224.3,122,204.0,118,12.6,4,1,False,698.1,352,0.002840909090909091
99,0,0,0,124.6,90,146.4,70,169.4,95,10.5,6,1,False,450.9,261,0.0038314176245210726
36,0,0,0,175.1,144,216.9,69,243.7,146,9.9,3,1,False,645.6,362,0.0027624309392265192
87,0,0,0,124.3,91,173.4,105,256.3,109,7.5,5,3,False,561.5,310,0.00967741935483871
139,0,0,0,271.6,130,156.0,131,136.3,108,11.6,9,2,False,575.5000000000001,378,0.005291005291005291
189,0,0,0,219.9,80,143.3,117,130.6,69,11.7,7,1,False,505.50000000000006,273,0.003663003663003663
96,0,1,33,183.3,115,201.4,87,177.4,84,10.4,15,3,False,572.5,301,0.009966777408637873
112,0,0,0,101.1,119,214.4,67,179.5,112,10.3,5,2,False,505.3,303,0.006600660066006601
108,0,1,41,171.6,110,136.1,78,183.4,103,10.8,7,0,False,501.90000000000003,298,0.0
121,0,1,20,211.9,110,215.1,120,238.5,107,9.4,2,0,False,674.9,339,0.0
116,0,0,0,63.7,101,195.8,95,210.1,87,10.0,6,1,False,479.6,289,0.0034602076124567475
161,0,0,0,173.4,100,213.7,74,141.5,69,11.5,4,1,False,540.1,247,0.004048582995951417
19,1,0,0,237.7,98,207.1,121,182.2,95,4.5,4,0,False,631.5,318,0.0
119,1,1,32,173.0,101,209.4,93,231.1,91,12.2,4,0,False,625.7,289,0.0
125,0,0,0,224.9,102,143.8,87,198.9,105,8.0,2,0,False,575.6,296,0.0
156,0,0,0,237.7,122,181.5,91,185.7,151,7.7,4,1,False,612.6,368,0.002717391304347826
109,0,0,0,137.0,128,217.0,116,182.1,86,10.0,5,2,False,546.1,335,0.005970149253731343
95,0,0,0,142.5,109,176.1,107,189.6,88,8.2,3,2,False,516.4000000000001,307,0.006514657980456026
90,0,0,0,142.4,126,126.2,118,274.2,71,4.6,4,1,False,547.4,319,0.003134796238244514
105,0,1,21,147.0,112,197.3,43,267.4,93,8.7,3,2,False,620.4000000000001,251,0.00796812749003984
101,0,0,0,220.3,124,188.6,101,278.4,98,10.6,4,1,False,697.9,327,0.0030581039755351682
95,0,0,0,149.2,96,260.7,116,201.0,120,8.1,2,1,False,619.0,334,0.0029940119760479044
123,0,0,0,204.4,88,137.5,111,226.0,100,10.0,4,0,False,577.9,303,0.0
141,0,1,28,308.0,123,247.8,128,152.9,103,7.4,3,1,False,716.0999999999999,357,0.0028011204481792717
75,0,1,19,210.3,90,241.8,87,215.7,102,13.1,3,4,False,680.9,282,0.014184397163120567
126,0,1,24,58.9,125,305.5,90,158.9,73,12.1,6,0,False,535.4,294,0.0
153,0,0,0,228.9,102,160.7,136,203.1,109,12.5,2,0,False,605.2,349,0.0
97,0,1,32,90.0,87,276.3,113,185.2,107,8.6,6,2,True,560.1,313,0.006389776357827476
115,0,0,0,146.7,128,106.2,74,197.7,104,11.1,4,2,False,461.7,310,0.0064516129032258064
17,1,0,0,162.8,118,229.6,91,332.7,94,13.6,3,0,True,738.6999999999999,306,0.0
105,0,1,20,186.9,114,256.3,91,334.7,104,8.9,2,1,False,786.8000000000001,311,0.003215434083601286
121,0,0,0,86.1,100,259.8,113,148.0,79,9.1,9,2,False,503.0,301,0.006644518272425249
125,0,0,0,212.3,89,215.4,127,186.8,73,11.3,2,2,False,625.8,291,0.006872852233676976
124,0,0,0,151.0,98,120.6,119,152.8,81,9.2,2,2,False,433.6,300,0.006666666666666667
123,0,1,32,212.3,77,251.5,78,208.7,85,6.6,2,3,False,679.1,242,0.012396694214876033
124,0,0,0,234.4,61,179.3,111,285.5,117,10.4,6,3,False,709.6,295,0.010169491525423728
133,0,0,0,176.8,92,187.5,97,196.8,88,6.5,3,2,False,567.6,280,0.007142857142857143
1,0,1,26,146.6,68,172.8,67,173.8,113,10.0,2,1,False,503.2,250,0.004
107,0,0,0,260.5,108,102.4,110,129.7,148,9.8,5,1,False,502.4,371,0.0026954177897574125
91,0,1,20,146.1,98,277.4,104,137.7,100,6.2,3,1,False,567.4000000000001,305,0.003278688524590164
178,1,0,0,124.5,134,141.2,78,268.2,113,11.4,2,2,True,545.3,327,0.0061162079510703364
123,0,0,0,209.4,49,237.4,117,239.2,98,9.8,11,1,False,695.8,275,0.0036363636363636364
170,0,0,0,285.7,44,167.5,144,260.0,97,8.7,4,1,True,721.9000000000001,289,0.0034602076124567475
135,0,0,0,190.9,44,161.4,109,231.9,100,8.4,2,1,False,592.6,255,0.00392156862745098
134,0,1,50,208.8,130,132.9,104,136.7,107,11.1,4,2,False,489.50000000000006,345,0.005797101449275362
93,0,0,0,271.1,101,237.4,133,145.4,103,8.4,6,1,True,662.3,343,0.0029154518950437317
138,0,0,0,240.8,104,144.5,92,125.7,98,11.6,1,0,False,522.6,295,0.0
159,0,0,0,114.8,98,192.6,101,259.0,108,12.2,5,0,False,578.6,312,0.0
103,0,1,34,138.8,80,142.0,108,183.8,77,11.8,7,1,False,476.40000000000003,272,0.003676470588235294
150,0,1,27,209.8,112,155.0,80,251.5,111,7.2,6,0,False,623.5,309,0.0
37,0,0,0,134.9,98,248.4,130,236.2,113,14.7,2,3,False,634.2,343,0.008746355685131196
33,1,0,0,164.0,99,153.1,102,123.8,104,6.4,4,0,False,447.3,309,0.0
55,0,0,0,245.5,130,192.7,54,141.7,83,9.1,4,1,False,589.0,271,0.0036900369003690036
107,0,0,0,90.7,90,207.5,109,169.4,96,5.6,5,2,False,473.20000000000005,300,0.006666666666666667
78,0,0,0,108.6,108,209.9,126,222.6,117,7.9,5,1,True,549.0,356,0.0028089887640449437
85,0,1,17,89.8,88,233.2,75,165.7,116,9.3,7,4,True,498.0,286,0.013986013986013986
61,0,1,15,252.4,106,187.8,69,259.6,137,10.0,3,2,False,709.8000000000001,315,0.006349206349206349
97,0,1,32,183.4,94,269.1,120,203.5,38,6.7,4,5,False,662.7,256,0.01953125
136,1,0,0,183.4,103,141.9,113,200.4,122,10.4,9,2,False,536.1,347,0.005763688760806916
135,0,0,0,155.2,100,135.9,84,184.6,82,3.8,9,3,False,479.50000000000006,275,0.01090909090909091
87,0,1,19,165.8,122,186.9,89,249.7,78,0.0,0,1,False,602.4000000000001,289,0.0034602076124567475
148,0,0,0,279.3,104,201.6,87,280.8,99,7.9,2,2,True,769.6,292,0.00684931506849315
99,0,0,0,174.1,102,99.1,118,211.6,126,7.7,2,2,False,492.49999999999994,348,0.005747126436781609
123,0,0,0,175.7,78,184.6,96,156.9,92,9.1,2,2,False,526.3,268,0.007462686567164179
127,1,0,0,256.5,87,222.1,101,156.7,122,13.0,3,1,False,648.3,313,0.003194888178913738
151,0,0,0,170.2,89,187.5,83,119.5,100,4.3,3,0,False,481.5,275,0.0
185,0,0,0,139.6,92,250.2,115,158.1,79,10.8,4,1,False,558.6999999999999,290,0.0034482758620689655
58,0,0,0,210.1,126,248.9,108,158.6,88,14.4,2,4,False,632.0,324,0.012345679012345678
58,0,0,0,174.4,112,265.8,122,182.4,87,0.0,0,4,False,622.6,321,0.012461059190031152
108,0,0,0,210.6,117,164.2,103,201.4,68,9.4,5,0,False,585.5999999999999,293,0.0
132,0,0,0,121.5,88,253.0,124,195.7,120,10.7,4,1,False,580.9000000000001,336,0.002976190476190476
80,0,0,0,127.8,67,181.6,112,197.3,63,15.9,2,2,False,522.6,244,0.00819672131147541
110,0,0,0,99.4,62,275.0,86,212.1,94,16.7,3,2,False,603.2,245,0.00816326530612245
168,0,0,0,163.4,134,240.1,87,164.0,147,11.6,2,2,True,579.1,370,0.005405405405405406
125,0,1,23,120.5,104,227.8,115,158.5,100,10.2,3,1,False,517.0,322,0.003105590062111801
170,0,0,0,184.1,106,204.9,70,224.3,133,9.8,3,2,False,623.0999999999999,312,0.00641025641025641
71,0,0,0,185.0,84,232.5,129,191.1,82,14.9,4,3,False,623.5,299,0.010033444816053512
124,0,0,0,160.9,109,144.2,152,120.4,97,12.9,12,1,False,438.4,370,0.002702702702702703
68,0,0,0,207.6,68,251.6,123,191.6,100,10.9,6,2,False,661.6999999999999,297,0.006734006734006734
97,0,0,0,209.2,134,0.0,0,175.4,94,11.8,6,1,False,396.40000000000003,234,0.004273504273504274
98,1,0,0,158.4,71,306.6,66,144.2,93,2.1,4,1,False,611.3000000000001,234,0.004273504273504274
24,0,0,0,149.0,73,131.0,81,238.6,69,8.6,3,2,True,527.2,226,0.008849557522123894
136,0,0,0,204.5,63,208.8,95,224.0,119,9.8,2,0,False,647.0999999999999,279,0.0
44,0,0,0,288.8,86,175.9,87,215.4,106,9.5,2,0,True,689.6,281,0.0
96,0,1,40,108.6,90,206.4,154,126.3,118,13.4,4,0,False,454.7,366,0.0
24,0,0,0,156.2,104,90.0,101,205.1,116,7.3,5,1,False,458.59999999999997,326,0.003067484662576687
112,0,1,31,225.2,89,256.8,117,249.7,87,11.5,1,4,False,743.2,294,0.013605442176870748
117,1,0,0,287.4,118,259.6,84,153.2,86,10.0,3,1,True,710.2,291,0.003436426116838488
137,0,1,19,175.3,96,241.3,146,211.4,109,7.8,2,0,False,635.8,353,0.0
95,0,0,0,157.9,103,259.6,90,230.0,117,14.0,2,0,False,661.5,312,0.0
145,0,0,0,245.8,116,286.7,91,240.7,115,9.0,13,1,True,782.2,335,0.0029850746268656717
56,1,0,0,177.7,114,215.6,110,236.7,67,10.5,5,1,False,640.5,296,0.0033783783783783786
133,0,0,0,117.8,100,199.2,105,244.1,119,11.8,4,0,True,572.9,328,0.0
53,0,0,0,119.7,113,189.7,84,256.2,108,12.9,7,2,False,578.4999999999999,312,0.00641025641025641
123,0,0,0,242.2,87,226.1,101,268.6,121,8.2,3,5,True,745.1,312,0.016025641025641024
62,0,0,0,128.7,111,169.5,104,193.6,97,10.3,5,1,False,502.09999999999997,317,0.0031545741324921135
55,0,1,20,207.7,91,199.7,113,216.5,110,7.3,1,1,False,631.1999999999999,315,0.0031746031746031746
125,0,0,0,233.3,65,209.8,93,210.6,109,9.1,4,1,False,662.8000000000001,271,0.0036900369003690036
1,0,0,0,182.1,106,134.9,106,152.3,75,10.0,3,5,True,479.3,290,0.017241379310344827
98,0,1,36,168.0,81,163.2,125,172.7,120,8.0,2,6,True,511.9,328,0.018292682926829267
105,0,0,0,251.6,88,175.1,103,184.4,112,5.4,5,1,False,616.5,308,0.003246753246753247
99,0,0,0,256.4,44,214.5,105,233.7,75,7.9,1,3,True,712.4999999999999,225,0.013333333333333334
177,0,0,0,227.8,81,161.8,97,217.0,106,8.0,5,1,False,614.6,289,0.0034602076124567475
160,0,0,0,234.9,136,270.8,134,219.3,101,13.9,2,1,True,738.9,373,0.002680965147453083
90,0,1,22,124.5,94,231.7,90,222.2,108,6.4,12,1,False,584.8,304,0.003289473684210526
148,1,0,0,233.5,81,187.7,71,122.3,97,9.6,2,0,True,553.1,251,0.0
147,0,1,35,197.3,134,141.1,99,212.1,90,10.1,4,2,True,560.6,327,0.0061162079510703364
80,0,0,0,151.5,89,131.7,78,235.3,131,11.8,4,0,False,530.3,302,0.0
122,1,0,0,146.3,117,218.7,93,236.0,97,11.5,5,1,False,612.5,312,0.003205128205128205
132,0,0,0,195.1,100,148.8,95,224.5,117,6.7,2,0,False,575.1,314,0.0
83,0,0,0,208.9,71,214.8,92,247.9,108,13.0,5,1,False,684.6,276,0.0036231884057971015
99,0,0,0,135.7,107,208.4,103,209.0,95,8.8,3,7,True,561.9,308,0.022727272727272728
